customer_id,transaction_date,amount,payment_method,is_refund
102255,2025-09-25,48.1,PayPal,0
102255,2024-08-31,68.83,PayPal,0
102255,2023-05-04,63.51,NetBanking,0
102255,2023-03-20,30.01,PayPal,0
102255,2022-01-22,21.39,UPI,1
102255,2022-04-10,60.27,Card,0
102255,2022-02-09,32.97,UPI,0
102255,2024-11-30,71.66,NetBanking,0
102255,2025-05-05,64.43,NetBanking,0
102255,2025-09-26,60.39,PayPal,0
102255,2024-08-24,70.58,Card,0
102256,2023-08-09,75.58,UPI,0
102256,2022-04-04,24.54,Card,0
102256,2025-04-27,32.2,UPI,0
102256,2023-10-25,18.95,UPI,0
102257,2022-09-19,47.85,NetBanking,0
102257,2022-03-30,38.59,Card,1
102257,2023-07-01,8.26,UPI,0
102257,2022-12-16,70.33,NetBanking,0
102257,2023-01-17,24.83,UPI,0
102257,2023-10-02,29.4,UPI,0
102258,2022-10-29,19.58,PayPal,0
102258,2023-11-28,13.77,UPI,0
102258,2023-10-29,17.61,Card,0
102258,2023-06-25,33.29,NetBanking,0
102258,2022-04-19,63.16,PayPal,0
102258,2025-06-23,40.43,Card,0
102259,2023-08-27,7.66,Card,0
102259,2022-09-14,11.85,Card,0
102259,2023-08-13,53.82,UPI,0
102259,2022-09-24,63.33,NetBanking,0
102259,2024-07-29,52.59,NetBanking,0
102259,2023-01-09,13.56,NetBanking,0
102260,2025-06-07,43.87,UPI,0
102260,2023-02-20,57.39,NetBanking,0
102260,2024-07-22,51.66,UPI,0
102260,2024-08-13,59.71,NetBanking,0
102260,2025-06-20,76.01,NetBanking,0
102260,2025-04-05,69.78,NetBanking,0
102260,2023-02-24,40.9,Card,0
102260,2022-09-20,5.77,Card,0
102260,2023-08-04,64.61,Card,0
102260,2023-01-20,37.82,NetBanking,0
102261,2023-09-04,57.46,UPI,0
102261,2023-12-12,63.84,NetBanking,0
102261,2023-05-15,65.85,UPI,0
102261,2025-10-21,70.93,Card,0
102261,2024-07-21,71.97,Card,0
102261,2022-05-30,8.37,PayPal,0
102261,2025-10-12,62.88,UPI,0
102261,2024-08-13,65.6,PayPal,0
102261,2022-12-10,15.89,UPI,0
102261,2022-12-30,37.39,UPI,1
102261,2025-07-10,21.11,PayPal,0
102261,2025-07-25,14.78,UPI,1
102261,2022-03-11,18.48,UPI,1
102262,2025-05-20,30.6,UPI,0
102262,2022-02-18,6.9,Card,0
102262,2022-02-07,45.97,NetBanking,0
102262,2024-05-14,28.47,NetBanking,0
102262,2022-01-02,7.93,NetBanking,0
102262,2025-01-18,32.75,NetBanking,0
102262,2025-08-29,23.96,Card,0
102263,2023-10-23,13.46,Card,0
102263,2025-05-05,12.76,Card,0
102263,2025-01-22,31.07,PayPal,0
102263,2025-09-16,55.91,Card,0
102263,2023-01-06,62.82,UPI,0
102263,2025-06-11,75.32,UPI,0
102263,2024-03-13,7.52,UPI,0
102263,2022-09-15,20.29,PayPal,0
102263,2024-02-12,35.34,PayPal,0
102263,2022-07-01,63.41,PayPal,0
102263,2022-10-08,18.07,PayPal,0
102263,2024-09-19,69.63,PayPal,0
102263,2025-06-11,63.7,NetBanking,0
102263,2022-11-09,8.32,NetBanking,0
102264,2025-04-10,40.83,UPI,0
102264,2025-07-02,39.54,NetBanking,0
102264,2023-08-05,18.84,UPI,0
102264,2022-05-03,28.13,Card,0
102264,2023-05-06,29.67,NetBanking,0
102264,2022-02-13,34.55,NetBanking,0
102264,2024-09-28,47.81,PayPal,0
102264,2025-02-25,17.13,UPI,0
102265,2025-01-11,51.8,UPI,0
102265,2022-08-23,53.7,UPI,0
102265,2024-06-23,33.38,Card,0
102265,2023-05-23,42.03,UPI,0
102265,2025-06-19,10.97,PayPal,0
102265,2025-06-16,22.91,NetBanking,0
102265,2023-04-29,15.51,PayPal,0
102265,2023-04-12,68.75,PayPal,0
102265,2023-01-19,60.67,UPI,0
102265,2024-07-31,56.32,PayPal,0
102265,2025-05-11,51.02,NetBanking,0
102266,2022-03-06,78.96,PayPal,0
102266,2024-05-08,52.63,PayPal,0
102266,2023-05-15,50.77,Card,0
102266,2022-05-27,5.55,NetBanking,0
102266,2023-09-01,44.91,PayPal,0
102266,2023-11-25,43.37,NetBanking,0
102266,2022-09-26,60.33,NetBanking,0
102267,2024-04-01,20.88,NetBanking,0
102267,2024-05-13,13.2,Card,0
102267,2022-05-28,54.09,NetBanking,0
102268,2024-07-31,74.81,Card,0
102268,2025-10-23,65.04,UPI,0
102268,2025-08-01,76.29,UPI,0
102268,2023-09-16,69.69,UPI,0
102268,2024-09-28,23.19,Card,0
102268,2024-02-25,48.97,UPI,0
102268,2023-01-01,56.94,Card,0
102268,2023-08-08,74.14,NetBanking,0
102268,2025-07-26,77.6,UPI,0
102268,2024-04-28,74.35,PayPal,0
102268,2023-11-03,39.5,NetBanking,0
102269,2025-09-10,77.01,Card,0
102269,2024-09-03,10.48,Card,0
102269,2023-08-31,10.23,Card,0
102269,2024-10-31,18.55,PayPal,0
102270,2023-04-27,8.57,NetBanking,0
102270,2022-03-04,47.64,NetBanking,0
102270,2024-10-04,25.8,UPI,0
102270,2022-01-27,66.86,PayPal,0
102270,2024-11-26,48.91,PayPal,0
102270,2025-10-24,23.31,NetBanking,0
102271,2022-04-28,48.25,PayPal,0
102271,2023-01-17,9.51,Card,0
102271,2025-08-16,11.78,PayPal,0
102271,2022-07-07,67.36,Card,0
102271,2024-07-07,33.06,UPI,1
102271,2023-08-02,78.57,Card,0
102271,2024-08-21,11.71,Card,0
102271,2022-07-01,52.13,NetBanking,0
102271,2023-10-01,57.24,PayPal,0
102271,2024-03-07,64.14,UPI,0
102272,2024-07-15,8.67,PayPal,1
102272,2025-01-25,59.49,Card,0
102272,2022-04-30,70.95,Card,0
102272,2023-09-24,61.23,Card,0
102272,2024-09-17,12.06,UPI,0
102272,2024-06-21,46.75,Card,0
102273,2022-11-29,11.67,UPI,0
102273,2025-09-17,32.18,PayPal,0
102273,2025-05-17,34.38,UPI,0
102273,2025-02-17,62.49,Card,0
102273,2023-02-18,65.45,Card,0
102273,2025-09-22,65.09,UPI,0
102273,2023-08-05,17.74,NetBanking,0
102273,2025-09-16,12.09,NetBanking,0
102274,2022-03-06,26.01,PayPal,0
102274,2024-04-09,68.63,UPI,0
102274,2023-12-06,68.33,UPI,0
102274,2023-08-07,24.24,Card,0
102274,2023-01-06,20.81,PayPal,0
102274,2023-02-04,34.05,NetBanking,1
102274,2022-03-01,28.23,NetBanking,0
102274,2023-09-03,28.27,PayPal,0
102274,2024-02-19,59.55,NetBanking,0
102274,2024-07-16,58.31,NetBanking,0
102274,2022-07-02,39.63,Card,0
102275,2025-08-11,19.13,UPI,0
102275,2025-06-05,16.68,PayPal,0
102275,2025-01-29,38.15,NetBanking,0
102275,2022-07-22,76.73,NetBanking,0
102275,2025-10-27,61.42,Card,0
102275,2025-03-12,12.83,UPI,0
102275,2023-06-23,10.99,PayPal,0
102275,2023-11-29,22.17,PayPal,0
102276,2022-06-16,64.54,PayPal,0
102276,2024-02-29,65.39,UPI,0
102276,2023-04-18,19.92,UPI,0
102276,2025-10-07,57.84,PayPal,0
102276,2022-06-12,10.33,Card,0
102276,2022-07-27,34.96,Card,0
102276,2024-07-31,5.17,PayPal,0
102276,2022-05-26,35.23,NetBanking,0
102276,2024-09-29,23.2,NetBanking,0
102276,2022-12-24,45.9,Card,0
102277,2022-12-25,5.53,UPI,0
102277,2023-09-07,26.29,Card,1
102277,2025-02-11,79.16,UPI,0
102277,2023-08-05,33.77,PayPal,0
102277,2023-09-05,55.44,NetBanking,0
102277,2024-09-22,38.41,Card,0
102277,2024-01-01,78.29,UPI,0
102277,2025-05-27,32.19,Card,0
102277,2024-01-17,23.1,NetBanking,0
102277,2025-08-13,31.07,Card,0
102278,2024-06-07,67.27,Card,0
102278,2022-02-10,34.52,UPI,0
102278,2025-04-25,15.59,UPI,0
102278,2025-02-13,43.89,PayPal,0
102278,2022-06-21,22.8,UPI,1
102278,2023-06-05,37.66,Card,0
102278,2025-03-10,36.27,PayPal,0
102278,2024-01-02,63.94,PayPal,0
102279,2024-08-20,50.88,Card,0
102279,2022-12-21,51.92,NetBanking,0
102279,2022-12-18,71.19,NetBanking,0
102279,2023-01-10,17.57,PayPal,0
102279,2025-06-21,51.84,Card,0
102279,2023-08-20,77.49,UPI,0
102279,2024-03-28,69.86,UPI,0
102279,2025-08-01,19.77,Card,1
102279,2025-03-19,79.4,NetBanking,0
102279,2024-12-22,32.37,PayPal,0
102280,2022-08-25,12.01,PayPal,0
102280,2024-08-01,12.76,UPI,1
102280,2024-06-07,77.18,NetBanking,0
102280,2024-08-27,24.35,Card,0
102280,2024-08-06,50.17,NetBanking,0
102280,2024-05-24,75.27,Card,0
102280,2023-06-10,9.93,UPI,0
102280,2024-06-26,35.3,PayPal,0
102280,2025-08-12,72.26,UPI,0
102281,2023-01-28,12.11,NetBanking,0
102281,2024-01-14,18.31,PayPal,1
102281,2024-06-04,78.56,UPI,0
102281,2022-07-29,68.58,PayPal,0
102281,2025-06-04,23.96,NetBanking,0
102281,2024-07-12,5.62,NetBanking,0
102281,2024-10-08,7.02,PayPal,0
102281,2022-02-07,52.78,Card,0
102281,2025-06-07,21.84,PayPal,0
102281,2024-04-04,17.63,Card,0
102281,2024-07-20,12.62,Card,0
102281,2024-05-18,55.2,NetBanking,0
102281,2024-03-25,48.2,NetBanking,0
102282,2024-11-29,68.8,Card,0
102282,2023-07-23,12.27,PayPal,0
102282,2022-12-20,67.25,Card,0
102282,2022-07-20,53.58,NetBanking,0
102282,2025-09-05,29.58,NetBanking,0
102282,2023-10-17,36.39,UPI,0
102282,2025-06-26,39.82,NetBanking,0
102282,2023-02-09,61.3,UPI,0
102282,2022-12-11,66.68,UPI,0
102282,2022-09-04,14.04,Card,0
102282,2023-09-09,22.01,Card,0
102282,2022-08-27,6.64,PayPal,1
102282,2023-08-14,10.28,Card,0
102283,2023-01-31,22.02,UPI,0
102283,2025-07-23,11.1,UPI,0
102283,2022-03-22,19.67,PayPal,0
102283,2022-12-14,48.68,UPI,0
102283,2023-12-21,34.02,UPI,1
102283,2025-04-13,73.96,NetBanking,0
102284,2022-04-29,70.98,UPI,0
102284,2022-02-03,7.53,NetBanking,0
102284,2025-08-30,64.02,UPI,0
102285,2022-12-18,12.98,UPI,0
102285,2024-02-06,68.97,Card,0
102285,2024-06-21,44.18,UPI,0
102285,2022-10-27,77.17,Card,0
102285,2024-10-06,31.37,NetBanking,0
102285,2025-05-23,57.08,PayPal,0
102285,2024-05-23,62.71,Card,0
102285,2025-08-15,34.95,Card,1
102285,2025-03-10,18.0,Card,1
102285,2025-07-02,22.78,PayPal,1
102285,2025-07-11,21.63,PayPal,0
102285,2024-01-31,19.55,Card,0
102285,2022-03-04,49.72,NetBanking,0
102286,2024-11-17,78.63,UPI,0
102286,2024-09-27,33.78,NetBanking,1
102286,2022-02-27,35.75,UPI,0
102286,2024-08-17,50.63,NetBanking,0
102286,2022-06-20,50.94,UPI,0
102286,2025-09-16,15.4,PayPal,0
102286,2025-01-28,20.07,NetBanking,0
102286,2022-06-01,36.77,Card,0
102286,2022-06-24,12.11,PayPal,0
102286,2024-10-30,61.7,Card,0
102286,2024-02-07,32.0,UPI,0
102286,2022-12-16,28.17,PayPal,0
102286,2023-09-27,55.33,UPI,0
102286,2024-04-03,54.55,Card,0
102287,2024-12-29,33.95,UPI,0
102287,2023-07-24,68.5,UPI,0
102287,2022-10-04,47.57,PayPal,0
102287,2025-02-23,41.46,NetBanking,0
102287,2022-03-12,17.42,Card,0
102287,2022-10-14,70.21,NetBanking,0
102287,2023-05-18,27.35,Card,0
102287,2023-05-24,6.54,UPI,0
102288,2025-07-17,79.04,UPI,0
102288,2022-12-01,15.16,PayPal,0
102288,2025-04-29,50.98,PayPal,0
102288,2024-11-06,77.84,PayPal,0
102288,2025-09-01,7.67,UPI,0
102289,2023-08-31,50.82,Card,0
102289,2024-04-27,7.21,Card,0
102289,2023-04-06,8.92,Card,1
102289,2022-08-16,38.94,NetBanking,0
102289,2025-04-08,68.68,NetBanking,0
102289,2024-08-30,8.75,NetBanking,0
102289,2025-08-05,64.85,PayPal,0
102289,2023-01-30,46.19,Card,0
102289,2023-06-21,19.76,UPI,1
102290,2022-08-11,58.74,PayPal,0
102290,2024-09-03,6.79,UPI,0
102290,2024-12-16,14.43,Card,0
102290,2024-09-27,65.89,UPI,0
102290,2025-04-29,42.85,PayPal,0
102290,2025-03-15,59.39,UPI,0
102290,2024-11-13,50.61,UPI,0
102290,2023-08-10,26.5,PayPal,0
102290,2024-05-06,17.18,PayPal,1
102290,2024-03-02,62.3,NetBanking,0
102290,2023-09-23,11.15,UPI,0
102290,2024-01-07,6.24,PayPal,0
102290,2023-09-14,22.18,PayPal,1
102290,2024-02-03,10.64,UPI,0
102291,2025-04-18,35.75,NetBanking,0
102291,2023-09-29,8.69,UPI,0
102291,2022-09-20,21.29,UPI,0
102291,2024-12-12,47.15,NetBanking,0
102292,2024-10-14,57.08,UPI,0
102292,2022-02-27,34.5,UPI,1
102292,2022-05-20,29.94,NetBanking,0
102292,2022-11-22,15.52,PayPal,0
102292,2025-10-14,43.11,NetBanking,0
102292,2024-04-15,16.92,NetBanking,0
102292,2023-09-23,38.66,Card,0
102293,2023-03-17,78.05,UPI,0
102293,2022-06-29,9.56,Card,0
102293,2022-02-01,67.02,UPI,0
102293,2024-09-24,39.03,UPI,0
102293,2022-03-03,76.76,UPI,0
102293,2024-11-03,46.71,Card,0
102293,2025-05-01,23.07,NetBanking,0
102293,2022-12-21,40.97,UPI,0
102293,2024-09-17,51.1,PayPal,0
102294,2023-04-09,62.81,PayPal,0
102294,2025-02-27,26.16,NetBanking,0
102294,2024-04-30,18.44,Card,0
102294,2023-04-07,26.74,PayPal,0
102294,2022-10-29,44.05,PayPal,0
102294,2022-02-05,26.43,NetBanking,0
102294,2023-02-26,8.11,UPI,0
102295,2023-04-10,29.6,Card,0
102295,2022-09-20,32.49,NetBanking,1
102295,2024-07-05,66.75,NetBanking,0
102295,2023-12-02,78.13,Card,0
102295,2025-04-12,72.64,Card,0
102295,2022-03-31,69.85,PayPal,0
102295,2024-01-25,48.29,Card,0
102295,2022-11-09,50.32,UPI,0
102295,2024-09-07,27.78,UPI,0
102295,2022-11-19,59.56,Card,0
102295,2022-03-01,24.94,Card,0
102295,2022-05-23,13.96,NetBanking,0
102296,2025-07-23,34.2,UPI,1
102296,2025-06-30,44.31,PayPal,0
102296,2024-01-27,46.93,NetBanking,0
102297,2022-02-21,18.13,Card,0
102297,2024-05-20,48.74,UPI,0
102297,2025-07-07,46.93,Card,0
102298,2025-10-17,19.56,Card,0
102298,2023-11-03,70.06,NetBanking,0
102298,2024-03-17,28.5,PayPal,0
102298,2023-04-23,53.43,PayPal,0
102298,2022-08-10,15.62,UPI,0
102298,2022-03-08,79.56,PayPal,0
102298,2025-04-22,32.11,Card,0
102298,2022-01-14,41.07,UPI,0
102299,2025-03-11,31.57,NetBanking,1
102299,2025-05-01,29.31,Card,0
102299,2023-08-02,67.21,Card,0
102299,2024-09-02,78.73,UPI,0
102299,2022-11-26,48.48,NetBanking,0
102299,2022-04-13,37.9,Card,0
102299,2024-02-16,21.62,NetBanking,0
102300,2024-03-10,52.85,Card,0
102300,2024-12-19,10.02,NetBanking,0
102300,2025-10-09,71.42,PayPal,0
102300,2025-07-09,13.11,NetBanking,0
102300,2024-09-22,53.88,Card,0
102300,2023-09-15,65.15,PayPal,0
102300,2023-06-06,66.31,Card,0
102300,2024-03-03,61.75,PayPal,0
102300,2023-03-19,21.72,PayPal,0
102300,2022-09-13,42.66,Card,0
102300,2023-12-27,67.98,Card,0
102300,2022-11-01,67.0,NetBanking,0
102301,2022-01-02,54.23,UPI,0
102301,2025-04-03,69.06,Card,0
102301,2022-03-14,73.82,NetBanking,0
102302,2024-01-25,78.89,NetBanking,0
102302,2023-07-30,64.98,Card,0
102302,2023-04-04,15.25,Card,0
102302,2025-05-17,58.12,PayPal,0
102302,2024-03-18,36.79,NetBanking,0
102302,2024-03-28,58.57,NetBanking,0
102302,2023-12-02,45.09,UPI,0
102302,2024-05-07,60.92,NetBanking,0
102303,2022-02-03,50.71,UPI,0
102303,2022-05-09,28.61,Card,0
102303,2023-06-03,21.16,PayPal,0
102303,2022-04-29,38.09,NetBanking,1
102303,2022-12-25,17.1,UPI,0
102303,2022-05-21,78.6,UPI,0
102303,2023-10-05,21.49,PayPal,0
102303,2022-07-17,36.24,UPI,0
102303,2023-04-19,40.48,PayPal,0
102303,2022-03-22,48.67,PayPal,0
102304,2024-02-11,7.03,UPI,0
102304,2025-01-14,69.13,NetBanking,0
102304,2024-03-10,15.87,NetBanking,0
102304,2023-12-26,42.72,UPI,0
102304,2022-10-05,17.92,PayPal,0
102305,2024-05-09,11.2,PayPal,0
102305,2023-07-17,21.29,PayPal,0
102305,2024-02-13,27.93,UPI,0
102305,2023-12-14,56.0,Card,0
102305,2023-04-27,16.73,NetBanking,0
102305,2023-01-23,56.76,UPI,0
102305,2022-08-23,78.15,NetBanking,0
102305,2023-04-07,10.55,PayPal,1
102305,2022-04-02,17.2,UPI,0
102306,2022-05-12,35.09,Card,1
102306,2022-04-25,58.57,NetBanking,0
102306,2025-08-07,11.13,PayPal,0
102306,2022-10-10,57.06,UPI,0
102307,2024-09-11,68.06,Card,0
102307,2024-03-22,58.04,UPI,0
102307,2022-10-06,53.67,PayPal,0
102307,2023-04-14,9.37,Card,0
102308,2025-05-25,49.8,UPI,0
102308,2025-04-08,64.99,UPI,0
102308,2024-05-03,5.94,PayPal,0
102308,2022-03-25,64.06,PayPal,0
102308,2024-12-07,11.92,Card,1
102308,2025-07-03,66.71,NetBanking,0
102308,2025-05-30,57.11,NetBanking,0
102308,2024-12-11,61.66,Card,0
102308,2022-02-11,62.83,UPI,0
102308,2022-12-04,57.5,NetBanking,0
102308,2024-11-23,7.31,Card,0
102309,2025-05-12,10.44,PayPal,0
102309,2023-12-19,7.93,NetBanking,0
102309,2023-09-04,50.74,Card,0
102309,2022-01-04,51.11,NetBanking,0
102309,2025-09-15,28.76,NetBanking,0
102309,2024-07-30,72.46,NetBanking,0
102309,2023-08-18,71.33,UPI,0
102310,2022-02-17,41.85,UPI,0
102310,2023-07-28,70.84,NetBanking,0
102310,2024-12-08,9.34,PayPal,0
102310,2024-07-12,65.56,PayPal,0
102310,2023-02-02,37.56,Card,0
102310,2024-11-16,8.81,Card,1
102310,2025-02-04,26.34,PayPal,1
102310,2023-09-14,38.66,NetBanking,0
102310,2024-12-09,22.95,NetBanking,0
102310,2025-07-09,42.85,UPI,0
102310,2024-07-16,51.14,Card,0
102311,2024-05-01,35.75,Card,1
102311,2024-03-04,40.56,PayPal,0
102311,2023-11-19,7.53,UPI,0
102312,2025-08-13,9.12,Card,0
102312,2025-09-22,53.99,Card,0
102312,2025-01-18,40.04,Card,0
102312,2023-07-31,34.94,PayPal,0
102312,2025-06-17,14.75,PayPal,0
102312,2023-08-30,29.69,Card,1
102312,2024-06-29,11.28,UPI,0
102312,2024-02-07,37.51,NetBanking,0
102312,2023-06-21,71.83,PayPal,0
102312,2025-08-03,37.84,PayPal,0
102312,2024-09-28,57.78,PayPal,0
102313,2022-12-06,12.82,UPI,0
102313,2022-10-02,66.93,PayPal,0
102313,2024-01-30,11.88,UPI,0
102313,2022-07-21,34.27,PayPal,0
102313,2025-03-21,34.1,NetBanking,0
102313,2022-11-06,9.48,NetBanking,0
102313,2024-06-21,72.58,NetBanking,0
102314,2022-09-09,76.07,UPI,0
102314,2024-09-15,26.89,UPI,0
102314,2025-06-09,5.96,Card,0
102314,2024-03-05,46.69,PayPal,0
102314,2024-12-04,23.33,NetBanking,0
102314,2024-10-28,37.07,UPI,0
102314,2025-05-16,33.04,UPI,1
102314,2023-05-31,27.51,PayPal,1
102315,2022-02-24,35.72,NetBanking,1
102315,2022-04-26,12.06,PayPal,0
102315,2024-11-23,41.1,UPI,0
102315,2025-07-27,30.99,NetBanking,0
102315,2025-03-28,11.25,UPI,0
102315,2025-08-02,55.61,PayPal,0
102315,2024-04-04,20.94,NetBanking,0
102315,2025-07-30,21.59,NetBanking,0
102315,2022-10-04,75.14,Card,0
102315,2024-04-06,33.77,PayPal,0
102315,2025-03-27,51.02,Card,0
102315,2024-07-15,64.71,UPI,0
102315,2023-12-28,62.64,Card,0
102316,2025-02-07,64.29,NetBanking,0
102316,2024-08-21,39.08,Card,0
102316,2024-01-18,21.61,Card,0
102316,2023-11-09,22.48,NetBanking,0
102316,2022-11-08,62.74,PayPal,0
102317,2022-07-23,39.77,Card,1
102317,2024-04-05,47.08,UPI,0
102317,2022-10-17,26.33,Card,0
102317,2024-05-01,51.87,NetBanking,0
102317,2023-01-01,66.1,PayPal,0
102317,2022-09-13,11.95,UPI,0
102318,2023-12-22,31.2,NetBanking,1
102318,2023-08-01,22.14,UPI,0
102318,2025-08-18,59.86,NetBanking,0
102318,2024-07-16,62.93,UPI,0
102319,2025-03-30,52.41,UPI,0
102319,2024-10-02,58.86,PayPal,0
102319,2023-01-11,78.14,PayPal,0
102319,2024-12-15,25.27,PayPal,0
102319,2022-01-21,33.66,NetBanking,0
102319,2024-02-09,8.44,NetBanking,0
102319,2022-11-13,19.06,NetBanking,0
102319,2024-12-25,75.17,Card,0
102319,2023-08-22,71.75,PayPal,0
102319,2023-07-16,63.3,UPI,0
102319,2022-07-04,48.61,NetBanking,0
102319,2024-07-21,12.54,PayPal,1
102320,2023-11-08,29.91,PayPal,0
102320,2022-10-27,45.08,UPI,0
102320,2022-06-22,10.71,PayPal,0
102320,2022-01-19,43.9,PayPal,0
102320,2025-04-12,45.38,Card,0
102320,2022-06-18,10.62,Card,0
102321,2023-10-21,43.6,Card,0
102321,2025-07-13,32.39,PayPal,0
102321,2025-06-18,23.13,PayPal,0
102321,2022-01-27,44.97,NetBanking,0
102322,2023-12-16,30.95,Card,0
102322,2024-03-15,38.44,NetBanking,0
102322,2024-09-12,19.68,PayPal,0
102322,2024-04-18,51.92,Card,0
102322,2025-07-05,12.51,UPI,0
102322,2025-04-10,73.74,NetBanking,0
102323,2023-12-20,5.15,PayPal,0
102323,2022-09-24,31.41,UPI,0
102323,2023-09-07,8.49,UPI,0
102323,2024-10-06,67.59,NetBanking,0
102323,2023-02-27,40.91,NetBanking,0
102323,2023-04-04,28.57,UPI,0
102323,2023-07-17,30.57,Card,0
102323,2022-05-08,27.84,UPI,0
102323,2025-03-07,32.18,UPI,0
102323,2025-02-11,19.3,NetBanking,0
102323,2024-07-26,12.09,PayPal,1
102323,2025-03-06,46.49,NetBanking,0
102324,2025-06-17,37.91,NetBanking,0
102324,2023-09-06,20.39,UPI,0
102324,2022-03-16,58.6,Card,0
102324,2025-05-18,52.65,PayPal,0
102324,2025-06-16,17.9,PayPal,0
102324,2023-03-15,5.09,PayPal,1
102324,2022-07-07,27.31,Card,0
102325,2022-08-14,17.18,UPI,1
102325,2023-02-23,24.63,PayPal,0
102325,2023-10-06,49.13,PayPal,0
102325,2023-03-09,74.34,NetBanking,0
102325,2023-05-08,12.9,Card,0
102325,2023-03-16,73.02,PayPal,0
102325,2022-10-13,40.14,Card,0
102325,2024-11-27,36.17,PayPal,0
102325,2022-08-16,18.38,PayPal,1
102325,2024-11-04,20.63,Card,0
102326,2025-04-20,18.83,Card,0
102326,2022-04-29,72.2,UPI,0
102326,2024-06-25,12.61,PayPal,0
102326,2025-02-06,63.59,NetBanking,0
102326,2022-05-31,36.15,NetBanking,0
102326,2025-07-10,50.41,Card,0
102326,2024-07-24,78.72,UPI,0
102326,2022-05-10,70.52,NetBanking,0
102326,2025-05-12,64.66,PayPal,0
102326,2022-04-20,22.53,UPI,0
102326,2025-06-26,75.55,UPI,0
102326,2024-05-28,50.11,UPI,0
102326,2024-11-05,21.77,UPI,0
102327,2024-02-08,39.78,NetBanking,0
102327,2024-05-25,29.63,Card,0
102327,2022-01-06,48.34,UPI,0
102328,2024-12-15,52.28,UPI,0
102328,2022-03-30,43.69,PayPal,0
102328,2023-03-06,7.09,NetBanking,0
102328,2023-08-25,75.8,PayPal,0
102328,2025-04-24,6.94,NetBanking,0
102328,2025-07-23,53.06,NetBanking,0
102328,2024-05-29,53.16,PayPal,0
102328,2025-09-23,16.92,Card,0
102328,2024-06-25,22.6,Card,0
102328,2022-12-01,50.65,Card,0
102328,2024-05-05,61.2,PayPal,0
102329,2024-07-30,7.25,NetBanking,0
102329,2024-02-12,47.37,Card,0
102329,2024-07-17,41.13,PayPal,0
102330,2022-08-07,71.81,PayPal,0
102330,2024-05-08,69.18,Card,0
102330,2022-10-29,54.41,Card,0
102330,2023-05-31,54.45,Card,0
102330,2023-07-08,66.08,UPI,0
102331,2024-07-23,19.77,NetBanking,0
102331,2024-12-30,77.11,UPI,0
102331,2024-05-04,12.39,Card,1
102331,2025-03-29,9.86,Card,0
102331,2023-08-09,12.6,UPI,0
102331,2025-03-18,41.39,Card,0
102331,2023-02-24,32.7,PayPal,1
102331,2024-10-30,12.08,PayPal,0
102332,2022-07-28,32.51,Card,0
102332,2022-03-21,28.31,Card,0
102332,2023-03-08,51.56,Card,0
102332,2022-05-30,15.99,NetBanking,0
102332,2022-07-27,20.24,PayPal,0
102332,2022-10-18,37.57,NetBanking,1
102332,2022-01-29,31.88,Card,0
102332,2025-10-01,71.23,NetBanking,0
102332,2023-11-03,50.02,PayPal,0
102332,2024-02-18,65.59,Card,0
102332,2025-04-23,11.42,UPI,0
102332,2023-01-04,40.7,UPI,0
102332,2022-03-28,53.45,PayPal,0
102332,2022-04-13,59.7,UPI,0
102333,2024-07-27,65.6,NetBanking,0
102333,2024-10-20,75.89,UPI,0
102333,2024-11-26,70.91,Card,0
102333,2023-06-15,30.06,NetBanking,0
102333,2024-01-12,44.42,PayPal,0
102333,2025-02-26,62.3,NetBanking,0
102334,2024-02-25,7.18,PayPal,1
102334,2022-08-19,18.7,PayPal,0
102334,2024-01-04,7.97,UPI,0
102334,2025-05-26,63.63,NetBanking,0
102334,2023-03-16,41.21,NetBanking,0
102334,2023-10-07,75.19,PayPal,0
102334,2025-07-30,64.8,UPI,0
102334,2023-10-24,32.84,UPI,0
102334,2023-10-23,79.42,UPI,0
102334,2024-05-05,12.0,NetBanking,0
102334,2022-04-22,55.04,PayPal,0
102335,2025-02-14,33.67,Card,0
102335,2023-04-13,41.41,UPI,0
102335,2023-07-05,53.66,UPI,0
102335,2023-08-02,69.3,Card,0
102336,2024-07-23,17.92,UPI,0
102336,2022-05-03,9.78,PayPal,0
102336,2025-03-20,72.11,Card,0
102336,2024-01-03,19.23,UPI,0
102336,2025-06-07,19.66,PayPal,0
102337,2023-05-21,35.74,UPI,0
102337,2022-09-20,18.82,Card,0
102337,2025-03-12,75.05,Card,0
102337,2024-11-17,73.2,Card,0
102337,2022-11-16,32.46,Card,0
102337,2022-09-27,29.62,PayPal,0
102337,2022-10-26,49.16,Card,0
102337,2025-01-21,10.07,Card,0
102337,2024-01-27,49.21,PayPal,0
102337,2025-04-19,59.55,UPI,0
102337,2025-01-18,18.41,NetBanking,0
102337,2025-05-12,22.74,Card,0
102337,2023-02-20,40.39,UPI,0
102337,2024-01-14,57.18,Card,0
102338,2023-11-05,77.95,UPI,0
102338,2022-07-10,70.25,PayPal,0
102338,2023-09-07,41.4,NetBanking,0
102339,2024-06-05,17.19,PayPal,0
102339,2024-01-04,63.5,UPI,0
102339,2023-03-06,73.95,Card,0
102340,2022-09-24,69.39,PayPal,0
102340,2022-07-26,33.44,PayPal,0
102340,2024-11-19,17.3,PayPal,0
102340,2023-08-04,9.64,Card,0
102340,2023-11-23,16.03,PayPal,0
102340,2022-02-05,60.11,NetBanking,0
